customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
1288,Abra,Cuardall,Female,51,1979/10/7,Desktop Support Technician,Financial Services,Affluent Customer,N,???,Yes,18
1289,Shelley,Stroyan,Male,35,1973/7/16,,n/a,Mass Customer,N,-1,Yes,8
1290,Vassily,Ramalho,Male,49,1967/8/8,VP Marketing,Financial Services,High Net Worth,N,??,Yes,6
1291,Warner,Zuker,Male,0,1980/8/16,Quality Engineer,Health,Mass Customer,N,???,No,12
1292,Alice,Backson,Female,56,1961/6/2,,n/a,Affluent Customer,N,(??????????????? ?????),No,20
1293,Vidovic,Fretson,Male,89,1980/10/7,Quality Engineer,IT,Mass Customer,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,No,8
1294,Cari,Worling,Female,31,1974/9/28,,Manufacturing,Mass Customer,N,????????????????,Yes,15
1295,Irving,Murton,Male,66,1997/1/25,Nurse,Argiculture,Mass Customer,N,??test??,Yes,5
1296,Essy,Vondrak,Female,61,1989/3/11,Paralegal,Financial Services,Affluent Customer,N,???????????????,Yes,9
1297,Shay,Gimbart,Male,91,1981/2/12,Social Worker,Health,Mass Customer,N,??,No,3
1298,Guglielmo,Yele,Male,35,1974/4/6,Research Nurse,Health,Mass Customer,N,???????????(??????????)?????????,No,16
1299,Maddy,Aiskovitch,Female,72,1977/1/17,Media Manager IV,n/a,Affluent Customer,N,???? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,12
1300,Sisely,Strelitzer,Female,0,1991/3/10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,????????????????,Yes,9
1301,Trix,,Female,17,1991/11/25,Structural Analysis Engineer,Health,Mass Customer,N,-1,No,9
1302,Ericka,Eggers,Female,29,1998/5/3,Biostatistician I,Financial Services,Affluent Customer,N,?????????,Yes,2
1303,Nollie,Guilliatt,Male,64,1972/4/27,,Argiculture,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,15
1304,Emmy,Lumbly,Male,23,1977/11/16,Administrative Assistant III,n/a,High Net Worth,N,?????????,No,11
1305,Averil,Gentiry,Male,97,1970/3/1,Executive Secretary,Financial Services,High Net Worth,N,1/0,Yes,6
1306,Doyle,Oleksinski,Male,13,1956/4/12,Occupational Therapist,Health,Affluent Customer,N,1'; DROP TABLE users--,Yes,13
1307,Emlyn,Musgrave,Female,73,1970/9/6,Dental Hygienist,Health,High Net Worth,N,?,Yes,10
1308,Andrey,Conre,Male,34,1976/8/27,Analog Circuit Design manager,n/a,Affluent Customer,N,0/0,Yes,18
1309,Adlai,Fabry,Male,95,1977/3/22,VP Marketing,n/a,Mass Customer,N,0,No,13
1310,Keane,Leebeter,Male,38,1986/12/20,Geological Engineer,Manufacturing,High Net Worth,N,1/0,Yes,13
1311,Sharona,Cunah,Female,89,1984/10/6,VP Accounting,Financial Services,Mass Customer,N,nil,Yes,13
1312,Magda,Baugh,Female,96,1994/7/16,Food Chemist,Health,Affluent Customer,N,??? ???? ??? ??? ??? ???,No,8
1313,Hughie,Laboune,Male,59,1986/2/9,Analyst Programmer,Property,Mass Customer,N,??????,No,22
1314,De,Eilhart,Female,25,1970/2/23,Clinical Specialist,Health,Mass Customer,N,??????????????????????,Yes,6
1315,Ebba,Comport,Female,46,1973/6/24,,IT,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,12
1316,Steven,Castellaccio,Male,79,1990/3/6,Recruiter,Retail,High Net Worth,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,Yes,18
1317,Barrett,Lindley,Male,2,1973/1/18,General Manager,Retail,Mass Customer,N,01-Feb,Yes,5
1318,Barbe,Assender,Female,10,1966/8/17,Senior Developer,Financial Services,Mass Customer,N,,Yes,4
1319,Trevor,St. Paul,Male,20,1955/7/18,,Entertainment,Mass Customer,N,??test??,Yes,12
1320,Fae,,Female,4,1983/10/29,,Manufacturing,High Net Worth,N,1.00E+02,Yes,7
1321,Bree,Domenge,Female,29,1994/7/5,Editor,Argiculture,Affluent Customer,N,Z????????A????????L??????????G??O?????,No,8
1322,Kathye,Christie,Female,37,2001/10/16,Data Coordiator,Financial Services,Mass Customer,N,????,Yes,1
1323,Kristofor,Mockes,Male,27,1988/4/4,Account Executive,n/a,High Net Worth,N,01-Feb,Yes,9
1324,Randie,Arnowitz,Female,88,1978/2/22,Web Designer III,Manufacturing,Mass Customer,N,???,No,11
1325,Ty,Belliard,Male,67,1968/8/25,Account Executive,Argiculture,High Net Worth,N,1.00E+02,Yes,14
1326,Goddard,Tinn,Male,15,1966/2/23,Biostatistician III,Health,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,5
1327,Sarita,Khosa,Female,57,1995/11/25,Director of Sales,Property,Affluent Customer,N,???,No,6
1328,Stavro,Gargett,Male,19,1981/9/2,Budget/Accounting Analyst IV,IT,Mass Customer,N,1.00E+02,Yes,6
1329,Wendy,Randlesome,Female,65,1989/7/15,Database Administrator IV,n/a,Mass Customer,N,"__??(,_,*)",No,11
1330,Gery,Headrick,Male,20,1985/8/2,Technical Writer,n/a,Affluent Customer,N,-1,No,19
1331,Edward,Hawkwood,Male,12,1987/3/24,Tax Accountant,Telecommunications,High Net Worth,N,???????????(??????????)?????????,No,17
1332,Garek,De la Barre,Male,87,1978/5/1,Technical Writer,n/a,Mass Customer,N,1,Yes,12
1333,Phillipp,McMonnies,Male,4,1973/8/23,Compensation Analyst,Financial Services,High Net Worth,N,?????????????????,No,9
1334,Cicily,Jenks,Female,72,1998/10/23,Senior Financial Analyst,Financial Services,Mass Customer,N,???????? ?????????,No,4
1335,Sibylla,Marlon,Female,57,1997/8/14,,Entertainment,Mass Customer,N,???,Yes,3
1336,Moise,Inde,Male,83,1989/3/13,Physical Therapy Assistant,n/a,Mass Customer,N,?????????????????,Yes,15
1337,Damara,Wheatland,Female,15,1988/3/8,Structural Engineer,Health,Mass Customer,N,$1.00,No,10
1338,Giuseppe,Tezure,Male,53,1980/11/24,Product Engineer,n/a,High Net Worth,N,????????????????,No,14
1339,Mariam,Guiel,Female,82,1978/12/9,Editor,IT,High Net Worth,N,?? ? ? ? ? ? ? ??,No,14
1340,Crawford,Dreini,Male,16,1977/11/5,Statistician I,n/a,High Net Worth,N,1,No,18
1341,Parry,Rigolle,Male,65,1986/5/18,Computer Systems Analyst I,Financial Services,Affluent Customer,N,?????????????????,No,15
1342,Barnett,Morville,Male,14,1962/4/11,,Retail,Affluent Customer,N,"<>?:""{}|_+",Yes,11
1343,Creight,Deery,Male,67,1979/12/10,Dental Hygienist,Health,High Net Worth,N,NIL,No,5
1344,Renelle,Tutin,Female,20,1995/11/2,Tax Accountant,Manufacturing,Mass Customer,N,??,No,4
1345,Jeth,Marien,Male,94,1960/9/11,Senior Sales Associate,Manufacturing,Mass Customer,N,-1.00E+02,No,12
1346,Woody,Dowthwaite,Male,9,1970/6/19,Administrative Assistant IV,Telecommunications,Mass Customer,N,",./;'[]\-=",No,19
1347,Leisha,Signoret,Female,14,1977/12/16,Help Desk Operator,Manufacturing,Mass Customer,N,?,Yes,14
1348,Lowe,Hinckes,Male,88,1984/4/10,VP Sales,n/a,High Net Worth,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,No,13
1349,Curran,Gush,Male,83,1997/5/7,Electrical Engineer,Manufacturing,Affluent Customer,N,??????????????,No,1
1350,Bing,Vicar,Male,10,1957/9/30,Staff Scientist,Retail,Mass Customer,N,"''''""",Yes,8
1351,Lorettalorna,,U,32,,Office Assistant IV,IT,High Net Worth,N,,No,
1352,Jerald,Lesly,Male,53,1954/12/28,Electrical Engineer,Manufacturing,High Net Worth,N,?????????,No,18
1353,Phebe,Dockwra,Female,1,1980/3/31,Clinical Specialist,Health,Mass Customer,N,1.00E+96,Yes,11
1354,Karee,Hyman,Female,0,2000/10/15,Analyst Programmer,Financial Services,Affluent Customer,N,??????,No,2
1355,Isador,Hallitt,Male,37,2001/4/4,VP Quality Control,Property,Mass Customer,N,"'""''''""",No,1
1356,Ofella,Walbrook,Female,12,1981/2/24,Account Representative I,n/a,High Net Worth,N,1/0,No,13
1357,Waylin,Eassom,Male,69,1993/5/14,Research Nurse,Health,High Net Worth,N,NIL,No,6
1358,Gerome,Whittock,Male,8,1994/4/11,Dental Hygienist,Health,High Net Worth,N,"<>?:""{}|_+",No,6
1359,Estrella,Carwithen,Female,54,1993/2/24,Help Desk Technician,Retail,Mass Customer,N,-1,No,6
1360,Maurice,Blas,Male,41,1970/7/4,Design Engineer,Manufacturing,Mass Customer,N,?????????????????,Yes,15
1361,Gradeigh,Saltmarshe,Male,56,1964/12/12,Professor,Manufacturing,Affluent Customer,N,??????????????,No,19
1362,Giuditta,Dearlove,Female,20,1973/2/20,Account Executive,Manufacturing,Affluent Customer,N,0,Yes,15
1363,Boniface,Kivelhan,Male,7,1961/10/16,Associate Professor,Financial Services,Mass Customer,N,1'; DROP TABLE users--,No,18
1364,Selby,Cabbell,Male,99,1978/4/20,Junior Executive,Manufacturing,Mass Customer,N,',No,21
1365,Shurlocke,Pirie,Male,97,1992/4/19,Research Associate,Health,Mass Customer,N,?,No,3
1366,Zacharia,Rigler,Male,10,1974/6/30,Computer Systems Analyst IV,Retail,Affluent Customer,N,??????????????,No,22
1367,Fredrika,Danielkiewicz,Female,63,1973/6/29,Internal Auditor,Retail,Mass Customer,N,??????,No,18
1368,Aarika,Magog,Female,54,1973/4/14,,Property,Mass Customer,N,-1.00E+02,No,4
1369,Ilka,Allabush,Female,51,1994/5/8,Civil Engineer,Manufacturing,Mass Customer,N,???????????????,Yes,6
1370,Chastity,Martinat,Female,44,1986/10/23,Computer Systems Analyst IV,Property,Mass Customer,N,??,No,18
1371,Aretha,Joscelyn,Female,39,1959/8/2,Design Engineer,Retail,Mass Customer,N,???????????????,Yes,13
1372,Rockie,Wheldon,Male,44,1980/7/2,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,?????(???????,No,17
1373,Shaylynn,Epsley,Female,3,1958/9/23,Director of Sales,Financial Services,Mass Customer,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,Yes,12
1374,Cleveland,Spilling,Male,76,1976/1/13,,Manufacturing,Mass Customer,N,??????????????????????,No,8
1375,Archie,Van den Hof,Male,36,1978/12/7,Analog Circuit Design manager,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,18
1376,Pail,,Male,89,1966/3/12,Environmental Tech,Health,Mass Customer,N,0,Yes,18
1377,Giacomo,Roseburgh,Male,86,1989/5/11,Mechanical Systems Engineer,Retail,Mass Customer,N,??,Yes,2
1378,Ellie,Prester,Female,36,1978/6/18,,Property,Affluent Customer,N,test??test??,Yes,7
1379,Lou,Drews,Female,63,1989/6/16,Legal Assistant,Financial Services,Mass Customer,N,??????????????????,Yes,7
1380,Lavina,Clavey,Female,99,1998/9/30,Financial Analyst,Financial Services,Mass Customer,N,-$1.00,No,3
1381,Ellary,Ramsey,Male,79,1985/3/11,Engineer IV,Manufacturing,Affluent Customer,N,-5.00E-01,Yes,15
1382,Lucio,Reame,Male,27,1989/10/23,Data Coordiator,Manufacturing,High Net Worth,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,Yes,20
1383,Coriss,Casarino,Female,81,1957/10/29,Software Consultant,IT,Affluent Customer,N,,No,8
1384,Marcile,Carren,Female,48,1998/9/9,Quality Control Specialist,Manufacturing,Mass Customer,N,??????????????,No,2
1385,Melesa,Priddy,Female,39,1957/8/17,Cost Accountant,Financial Services,Mass Customer,N,1.00E+02,No,16
1386,Mufinella,Kalvin,Female,71,1967/6/12,Help Desk Technician,Retail,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,12
1387,Natalee,Comport,Female,33,1977/7/11,Chemical Engineer,Manufacturing,Mass Customer,N,<script>alert('hi')</script>,Yes,4
1388,Carny,Shilstone,Male,86,1972/8/14,Internal Auditor,Financial Services,Mass Customer,N,(???????????????? ?????,No,7
1389,Reina,Drever,Female,27,1962/5/14,,Health,Affluent Customer,N,?,No,15
1390,Christyna,Feldberg,Female,74,2000/1/25,Accounting Assistant I,Retail,High Net Worth,N,??????????????????,Yes,1
1391,Winni,Cana,Female,62,1976/8/5,Marketing Assistant,Retail,High Net Worth,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,No,12
1392,Marris,Waison,Female,28,2000/1/15,Human Resources Manager,Financial Services,Mass Customer,N,???,No,1
1393,Adria,MacRorie,Female,96,1976/3/10,,Manufacturing,Mass Customer,N,??????,No,20
1394,Freemon,Perago,Male,50,1978/1/27,,Health,Mass Customer,N,Z????????A????????L??????????G??O?????,Yes,8
1395,Jandy,Pennazzi,Female,83,1957/12/23,VP Product Management,n/a,High Net Worth,N,??????,Yes,16
1396,Sinclair,Melonby,Male,20,1987/10/7,Cost Accountant,Financial Services,Mass Customer,N,???????????????,No,18
1397,Dimitri,Durie,Male,29,1979/1/21,Legal Assistant,Manufacturing,Mass Customer,N,???????????????? ????????????????,Yes,14
1398,Anderea,Pulteneye,Female,11,1966/11/29,Project Manager,Manufacturing,Mass Customer,N,???????????????,No,17
1399,Kaye,Clulow,Female,84,1967/9/8,Staff Scientist,Manufacturing,Mass Customer,N,???????? ?????????,No,15
1400,Rikki,Eytel,Female,51,1982/5/23,Senior Developer,Manufacturing,Affluent Customer,N,",???:*:????( ?? ? ?? )???:*:????",Yes,7
1401,Ashien,Winspare,Female,68,1978/9/30,,Financial Services,High Net Worth,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,10
1402,Hillier,Andraud,Male,58,2001/12/8,Assistant Professor,Telecommunications,Mass Customer,N,???????????????,No,1
1403,Germana,McFadin,Female,18,1980/12/1,Geologist II,Retail,Mass Customer,N,?,No,16
1404,Emmott,Mercik,Male,78,1957/7/30,Chemical Engineer,Manufacturing,Mass Customer,N,-1,Yes,14
1405,Kylie,Spriggin,Female,52,1958/4/5,VP Product Management,Manufacturing,High Net Worth,N,?????????????????,Yes,11
1406,Georges,Tilne,Male,3,1970/5/5,Cost Accountant,Financial Services,High Net Worth,N,0,Yes,17
1407,Tamarah,Sobtka,Female,43,1980/10/4,Structural Analysis Engineer,Manufacturing,Mass Customer,N,?????????,Yes,9
1408,Kendricks,Plastow,Male,14,1997/6/22,Dental Hygienist,Health,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,4
1409,Tiffi,Hartless,Female,69,1996/5/7,Help Desk Technician,n/a,Mass Customer,N,null,No,4
1410,Althea,Macvey,Female,10,1997/1/22,Marketing Manager,Retail,High Net Worth,N,"''''""",Yes,6
1411,Katrina,Coltart,Female,24,1994/5/4,Registered Nurse,Health,Mass Customer,N,??,Yes,5
1412,Antonetta,Dumbrall,Female,20,1991/9/4,Tax Accountant,n/a,Mass Customer,N,??????,Yes,4
1413,Vi,Lauga,Female,47,1998/4/24,Administrative Assistant II,Financial Services,Mass Customer,N,,No,3
1414,Allison,Clowton,Female,57,1980/2/29,Help Desk Technician,Retail,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,10
1415,Merilyn,Dikle,Female,68,1998/12/14,Executive Secretary,Property,High Net Worth,N,0,Yes,3
1416,Fraze,Face,Male,90,1967/4/30,Assistant Manager,n/a,High Net Worth,N,??H????????e? ?????????w?h????o???????? ???????W??????a?????i??????????t??????s???? ??????B????????e??h????????i?????????????n?d?????? ???????????T????????h??????e????? ?????W???????a???????,Yes,5
1417,Micki,Russel,Female,12,1959/11/14,,Manufacturing,High Net Worth,N,?????????,Yes,20
1418,Valaria,Hugh,Female,80,1976/11/29,Senior Sales Associate,IT,Affluent Customer,N,??????????????????????,Yes,21
1419,Roddy,Ollerton,Male,5,1967/1/11,Physical Therapy Assistant,Financial Services,Mass Customer,N,1,Yes,4
1420,Minni,Hanner,Female,14,1959/10/12,Dental Hygienist,Health,Mass Customer,N,-1,No,11
1421,Mallorie,Gouth,Female,74,1956/4/14,Senior Editor,Property,Mass Customer,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,No,20
1422,Georgy,Rickwood,Male,31,1972/3/13,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,???????????test???????????? ??????????,Yes,16
1423,Tiphanie,Klossek,Female,51,1959/6/17,Project Manager,Manufacturing,Mass Customer,N,??(???????)??:*:,No,19
1424,Allin,Arbuckel,Male,56,1974/8/3,Occupational Therapist,Health,High Net Worth,N,????????????????,Yes,14
1425,Chrisy,Sivess,Male,20,1986/7/6,General Manager,Retail,High Net Worth,N,???????????????,Yes,11
1426,Allyn,Carswell,Female,72,1956/8/23,Financial Advisor,Financial Services,Mass Customer,N,test??test??,No,17
1427,Jodie,Juett,Male,14,1993/12/9,Environmental Specialist,Financial Services,High Net Worth,N,???,No,8
1428,Morissa,Ozintsev,Female,93,1998/11/15,Sales Representative,Retail,High Net Worth,N,$1.00,No,1
1429,Dante,Jikylls,Male,94,1980/12/3,Legal Assistant,Health,Mass Customer,N,1.00E+02,Yes,12
1430,Kalli,Pigeram,Female,86,1999/7/24,Biostatistician I,Manufacturing,Mass Customer,N,`?????????????????????,Yes,3
1431,Derek,Malafe,Male,29,1975/5/13,Sales Associate,Financial Services,Affluent Customer,N,"""'",Yes,17
1432,Hiram,Kittiman,Male,70,1998/11/26,Tax Accountant,Argiculture,High Net Worth,N,0/0,Yes,2
1433,Marya,Szwandt,Female,15,1958/9/25,Account Coordinator,IT,Mass Customer,N,NULL,No,20
1434,Craig,Guswell,Male,42,1973/8/14,Statistician I,Property,High Net Worth,N,1;DROP TABLE users,No,9
1435,Derek,Podmore,Male,96,1968/4/27,Software Engineer II,Telecommunications,Affluent Customer,N,??H????????e? ?????????w?h????o???????? ???????W??????a?????i??????????t??????s???? ??????B????????e??h????????i?????????????n?d?????? ???????????T????????h??????e????? ?????W???????a???????,Yes,19
1436,Tonnie,Andryunin,Male,40,1999/10/29,General Manager,n/a,Affluent Customer,N,???????????(??????????)?????????,No,3
1437,Gearalt,Challis,Male,35,1974/9/12,Electrical Engineer,Manufacturing,Affluent Customer,N,1,No,20
1438,Winifred,MacRonald,Female,27,1975/11/1,Social Worker,Health,Mass Customer,N,-1,Yes,14
1439,Leupold,Detoc,Male,97,1965/7/28,GIS Technical Architect,Retail,Mass Customer,N,test??test??,No,19
1440,Consuela,O'Logan,Female,19,1965/11/22,Human Resources Manager,Financial Services,High Net Worth,N,"__??(,_,*)",Yes,12
1441,Renae,Burns,Female,23,1977/3/7,,Manufacturing,Affluent Customer,N,??? ???? ??? ??? ??? ???,No,5
1442,Mylo,Norrie,Male,1,1963/3/7,,Manufacturing,Affluent Customer,N,??,No,17
1443,Angela,Mowles,Female,47,1986/7/25,,Financial Services,Affluent Customer,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,Yes,22
1444,Claudian,Ruos,Male,97,1975/4/14,Payment Adjustment Coordinator,Health,Mass Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,No,8
1445,Bettine,Yoselevitch,Female,57,1973/3/29,Web Designer II,IT,Affluent Customer,N,????test??,No,18
1446,Gabriello,Nell,Male,51,1987/4/15,Engineer I,Manufacturing,Mass Customer,N,<script>alert('hi')</script>,No,17
1447,Renaldo,Maudsley,Male,29,1996/6/16,Civil Engineer,Manufacturing,Mass Customer,N,????,No,4
1448,Hinze,Bullent,Male,40,1988/8/9,VP Product Management,Property,Mass Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,No,20
1449,Ashly,Abramamovh,Female,38,1967/8/26,Staff Accountant IV,n/a,High Net Worth,N,??????????????,No,4
1450,Floris,Dunkerley,Female,23,1964/1/24,Statistician I,Manufacturing,Affluent Customer,N,"??? ???? ??????? ????????????????, ?????????? ??????????????? ??? ????. ???? ????? ??????????? ????????? ????. ????? ???????????? ?????????????-???????? ??? ??????. ????????? ??????????? ???? ???, ?????? ?",No,6
1451,Courtney,Meas,Female,32,1977/2/1,Junior Executive,Argiculture,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16
1452,Zachery,Hamber,Male,99,1955/12/31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20
1453,Ahmed,,Male,54,1977/7/30,Computer Systems Analyst I,Health,High Net Worth,N,,No,13
1454,Caesar,Wattam,Male,4,1979/4/7,Physical Therapy Assistant,Argiculture,Mass Customer,N,1,Yes,3
1455,Cleo,,Female,2,1992/7/26,Software Engineer I,Property,Affluent Customer,N,-1,No,8
1456,Berkie,Croall,Male,97,1964/12/11,Health Coach II,Property,Mass Customer,N,1.00E+02,Yes,6
1457,Leonore,Slixby,Female,99,1978/8/20,Speech Pathologist,n/a,Affluent Customer,N,??,Yes,12
1458,Ashley,Behneke,Male,40,1956/10/22,Account Representative IV,Telecommunications,Affluent Customer,N,,No,11
